track_id,duration,name,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album_id,album_name,release_date,artist_id,artist_name
6kiPr9joxTFka4DKy7Z40X,320800,"Bout It Bout It..., Part III",41,0.47,0.846,-3.938,0.103,0.000226,0.00208,0.218,0.695,74.666,4AB5weCwrj4BOAYXRsAixk,Diplomatic Immunity,2003-03-25,0P8YNJXX7QeQ8iZIUCXJgi,The Diplomats
5bIQKLoDqRdqZByIEfwQ4i,248333,More Than Music,40,0.655,0.874,-1.483,0.298,0.111,0.0,0.122,0.757,79.879,4AB5weCwrj4BOAYXRsAixk,Diplomatic Immunity,2003-03-25,0P8YNJXX7QeQ8iZIUCXJgi,The Diplomats
6WLzp0YrhReqRSKrpYmB52,202373,My Love,38,0.738,0.817,-7.235,0.349,0.285,0.0,0.471,0.885,92.848,4AB5weCwrj4BOAYXRsAixk,Diplomatic Immunity,2003-03-25,0P8YNJXX7QeQ8iZIUCXJgi,The Diplomats
3bVghGu0XY5NsTNJoFnet3,277773,Purple Haze - Skit 3,35,0.45,0.669,-5.362,0.619,0.169,0.0,0.338,0.618,200.97,4AB5weCwrj4BOAYXRsAixk,Diplomatic Immunity,2003-03-25,0P8YNJXX7QeQ8iZIUCXJgi,The Diplomats
707VNP5fVLsIgiko4UZAza,317293,Hey Ma (Remix),35,0.659,0.664,-5.697,0.209,0.0309,0.00123,0.336,0.698,90.976,4AB5weCwrj4BOAYXRsAixk,Diplomatic Immunity,2003-03-25,0P8YNJXX7QeQ8iZIUCXJgi,The Diplomats
00mojm5rDbk8dhvwHw4IIz,230706,Thug,58,0.784,0.712,-3.674,0.0923,0.00874,0.00169,0.121,0.313,156.075,4bysRljplZxQa6lYVhG7BR,Boss Of All Bosses,2009-03-24,0st5vgzw9XkH5ALJiUM1lE,Slim Thug
0uGhrQrLmDukIRk51Z84Bn,126160,Anytime,54,0.788,0.669,-6.583,0.377,0.075,0.0,0.0879,0.57,158.051,0oZu3WIbwzEbJ2NMZAaIh5,Down In Texas (Edited),2020-07-24,0st5vgzw9XkH5ALJiUM1lE,Slim Thug
72nHswSA1ycvthWo5XaUHw,290680,3 Kings,51,0.534,0.676,-5.987,0.344,0.0766,0.0,0.136,0.389,75.443,17Qo2HmJC5RtOVkJ9rxBlP,Already Platinum,2005-01-01,0st5vgzw9XkH5ALJiUM1lE,Slim Thug
4XghbFcqHD25tRmsJ9RNyP,537813,Welcome 2 Houston,50,0.691,0.673,-4.004,0.257,0.0414,0.0,0.196,0.211,157.983,4bysRljplZxQa6lYVhG7BR,Boss Of All Bosses,2009-03-24,0st5vgzw9XkH5ALJiUM1lE,Slim Thug
1UMkNyruFOR96TdtBVDGUJ,227573,I Run the Streets,49,0.708,0.772,-6.462,0.117,0.00367,4.46e-06,0.264,0.507,147.915,1CjRNX2NCHObWky9o19Zwt,"I Represent This, Pt. 2",2009-03-03,0st5vgzw9XkH5ALJiUM1lE,Slim Thug
1SdIM6ThBbpnYDhu82NICg,211653,Poison,46,0.694,0.599,-6.222,0.0576,0.000986,1.7e-05,0.107,0.296,102.073,5fHMqBFs7Fdjpqz0kZtmil,Suga Daddy Slim: On Tha Prowl,2019-02-14,0st5vgzw9XkH5ALJiUM1lE,Slim Thug
56Ph5c8wmNwGD1YP1irqbK,161376,Water,45,0.861,0.626,-6.435,0.29,0.0101,1.42e-05,0.121,0.176,130.933,2RZFDfuHS6RYcAmB8yv3mr,King of the Nawf,2019-07-26,0st5vgzw9XkH5ALJiUM1lE,Slim Thug
1u0znawapIjItmHfSpZ6H1,223285,Peaceful,45,0.636,0.696,-6.154,0.269,0.0373,0.0,0.389,0.604,76.904,7aObuiYxtIOdVtCyZrHkoo,"Hogg Life, Vol. 4: American King",2016-08-05,0st5vgzw9XkH5ALJiUM1lE,Slim Thug
7mCx9zgZCVYDAdLkXh0MDG,325613,Caddy Music,44,0.653,0.59,-3.856,0.337,0.254,2.37e-06,0.0997,0.396,178.647,67pLkSpQiAAQQFDUqgSgfE,Tha Thug Show (Deluxe Edition),2010-11-30,0st5vgzw9XkH5ALJiUM1lE,Slim Thug
5Z4LYEHH8PmYKU2NEK672L,198146,Like A Boss,44,0.86,0.5,-5.108,0.3,0.443,0.0,0.248,0.487,86.012,17Qo2HmJC5RtOVkJ9rxBlP,Already Platinum,2005-01-01,0st5vgzw9XkH5ALJiUM1lE,Slim Thug
4rICUbwZZuqUOcgQgtux2k,246160,Feel It In The Air,54,0.358,0.596,-11.906,0.224,0.147,0.0,0.212,0.484,178.008,6XjOkMukhyyEORUU0ucQ7m,The B.Coming,2005-01-01,0tCtGc5vt29zFZp6KXzN50,Beanie Sigel
4UPyqSVCf0ukiBbi0MvLDW,288226,This Can't Be Life,47,0.658,0.809,-5.462,0.302,0.236,1.17e-06,0.389,0.648,84.525,3VfeeJElCEDeXlDiNZbn3E,The Dynasty,2000-10-31,0tCtGc5vt29zFZp6KXzN50,JAY-Z
5WHAySW7mtAKHsaUh9N1Rr,263186,Roc The Mic,43,0.869,0.555,-8.626,0.393,0.0883,0.0,0.0492,0.922,95.177,5HvGCzaasK8eiRtzDoohkv,State Property,2002-01-01,0tCtGc5vt29zFZp6KXzN50,Beanie Sigel
2037Ob3nwf6lnMCByEoTSB,249626,The Truth,44,0.724,0.802,-5.707,0.34,0.0215,0.00141,0.191,0.565,82.052,6hLMCpmHQMm7UrYLyVgoqA,The Truth,1999-01-01,0tCtGc5vt29zFZp6KXzN50,Beanie Sigel
2KoaXm6LKmR95sO2HEEhhe,305200,It's On,43,0.512,0.887,-4.245,0.345,0.0166,0.0,0.0764,0.649,78.752,6XjOkMukhyyEORUU0ucQ7m,The B.Coming,2005-01-01,0tCtGc5vt29zFZp6KXzN50,Beanie Sigel
0P6MfJyIKSLd1PvzQy2w2e,230706,1-900-Hustler,41,0.478,0.911,-4.617,0.432,0.0862,0.0,0.296,0.587,179.979,3VfeeJElCEDeXlDiNZbn3E,The Dynasty,2000-10-31,0tCtGc5vt29zFZp6KXzN50,JAY-Z
25UDXU77NBkHIjJUimRelp,259337,Lock Load (with Beanie Sigel),40,0.365,0.728,-6.306,0.172,0.0347,0.0,0.206,0.592,151.792,4w1BBgCcUVv54r3zJenKpG,God Don't Make Mistakes,2022-02-25,0tCtGc5vt29zFZp6KXzN50,Conway the Machine
3mmyWgZhhL8QlblPguccP7,372026,Champions,37,0.476,0.915,-4.302,0.486,0.045,0.0,0.0714,0.585,79.159,6cea3Mk3rvbeqZFqSt7TEy,Dame Dash Presents Paid In Full / Dream Team,2002-01-01,0tCtGc5vt29zFZp6KXzN50,Damon Dash
1XvLRiT1PRBGrWFQ8UYQkO,284666,Streets Is Talking,36,0.676,0.774,-6.782,0.322,0.0223,5.22e-05,0.111,0.696,87.5,3VfeeJElCEDeXlDiNZbn3E,The Dynasty,2000-10-31,0tCtGc5vt29zFZp6KXzN50,JAY-Z
2K0m1SldFgWl3TrYg3Vu0i,248733,Stick 2 The Script,35,0.734,0.73,-6.445,0.29,0.0138,7.82e-05,0.092,0.605,85.844,3VfeeJElCEDeXlDiNZbn3E,The Dynasty,2000-10-31,0tCtGc5vt29zFZp6KXzN50,JAY-Z
171PWhxgdrIOgcAiBPO3Gr,194594,The Count (feat. Wiz Khalifa),66,0.385,0.757,-5.96,0.167,0.709,0.0,0.235,0.469,82.673,4PBzJyNVh1iWyiuOstR74B,The Marina,2018-05-30,6X8WdFjrNhXATMDSs26aCc,Curren$y
18kOgPYJgcMCpurna8P23T,133679,3AM in New Orleans,64,0.649,0.647,-7.386,0.0913,0.0496,0.0008,0.104,0.844,158.982,1mFoolgRsDNPx9aizPSYDn,Lil Black Jean Jacket 3,2022-05-11,6X8WdFjrNhXATMDSs26aCc,A$AP ANT
5jJhS8m6vstzzeHdlGoHjt,152693,Barragán Lighting,58,0.36,0.593,-10.94,0.258,0.163,6.78e-05,0.108,0.477,73.093,1AJrpzYu5KAbDSvmyiIUhr,The Great Escape,2023-03-31,6X8WdFjrNhXATMDSs26aCc,Larry June
0GNbF413D1n8yS2vLpOBhl,150047,All Work,54,0.688,0.88,-5.044,0.233,0.0564,0.0,0.154,0.618,140.904,2sWApfoBIZpXEYPFCeIiBn,Back at Burnie’s,2019-12-20,6X8WdFjrNhXATMDSs26aCc,Curren$y
532dcSo8ZGjxQwM2C3usPO,143760,New Thangs,53,0.595,0.555,-9.227,0.198,0.377,0.0,0.2,0.742,78.558,3JgtFZroTUGoklTtb2xOne,Fetti,2018-10-31,6X8WdFjrNhXATMDSs26aCc,Curren$y
71vuS1nprefkBeCK344TEL,171266,Airborne Aquaruim,53,0.609,0.942,-5.363,0.365,0.0116,0.0,0.22,0.368,121.433,5ydx8HEoTmJrxZuPKcTU4V,Pilot Talk: Trilogy,2017-06-09,6X8WdFjrNhXATMDSs26aCc,Curren$y
3u9u4xAkzKuONeP4QD9E3q,146823,This and That,52,0.641,0.584,-8.775,0.183,0.327,0.000248,0.116,0.167,169.953,3T43EROvTaGOTKJAXqPZfc,Fire In The Clouds,2018-08-31,6X8WdFjrNhXATMDSs26aCc,Curren$y
4rwidVfKmPD2fjWpFEZk1P,257423,Off the Lot,51,0.761,0.657,-4.996,0.336,0.0905,2.54e-06,0.0657,0.608,145.132,1ImPXS37EHul2e6XYHH5Lu,"For Motivational Use Only, Vol. 1",2023-04-04,6X8WdFjrNhXATMDSs26aCc,Curren$y
6BHGdGFbJSYu7E1O4E4yTt,249619,Gangsta Shit (feat. Kokane & G Perico),51,0.839,0.741,-4.91,0.234,0.0467,0.0,0.333,0.347,95.107,4eDVyFZHkntC1JLCGVCU1E,Pheno Grigio,2019-07-07,6X8WdFjrNhXATMDSs26aCc,Berner
0l6Ws8qu4xRUaDFXzClutp,203946,Never Fall Off,47,0.768,0.651,-3.951,0.164,0.00766,0.0,0.353,0.405,147.954,1ImPXS37EHul2e6XYHH5Lu,"For Motivational Use Only, Vol. 1",2023-04-04,6X8WdFjrNhXATMDSs26aCc,Curren$y
2OqYarizUUGzSSNHPrDEii,258680,Shoulder Lean (feat. T.I.),58,0.7,0.518,-7.191,0.177,0.0471,0.0,0.1,0.542,75.973,4UZzO6rBo6wjM2zfuRgd3r,Best Thang Smokin' (Explicit Version),2006-06-27,3ZooCJzNMTLpmJaIRUEorI,Young Dro
7guFTOd0fuKZoT2Z6LQE9w,220807,FDB,49,0.942,0.773,-4.855,0.208,0.0378,0.0,0.0736,0.648,125.075,6RAkzfcwl9F2YVPnMC5Buy,High Times,2013-10-15,3ZooCJzNMTLpmJaIRUEorI,Young Dro
6naGRp5hPdsyIJo0yokznl,289040,Rubberband Banks,42,0.793,0.648,-7.3,0.277,0.124,0.0,0.0465,0.852,156.162,4UZzO6rBo6wjM2zfuRgd3r,Best Thang Smokin' (Explicit Version),2006-06-27,3ZooCJzNMTLpmJaIRUEorI,Young Dro
3kK1rjPGWTgBzhGkwlJuAJ,205812,We In Da City,41,0.737,0.673,-5.381,0.0682,0.000233,0.0,0.092,0.266,139.985,05Crt0DfhS3lZvTksXU7Bj,Da Reality Show,2015-09-18,3ZooCJzNMTLpmJaIRUEorI,Young Dro
0CAh5ReeIyCizdQrZHPG9v,224426,Ain't I (Remix),40,0.514,0.838,-5.353,0.0649,0.00297,0.0,0.593,0.324,77.491,0H8Pvmx3Yuf5GGhgiLNyCn,It's the King Bitch,2012-01-03,3ZooCJzNMTLpmJaIRUEorI,Yung L.A.
2AlQz5bLEvPflA5tcpcBNh,294000,I Know,11,0.797,0.534,-8.467,0.181,0.109,0.000126,0.108,0.538,160.061,4C9SqqT5pLitjyDCffiU5L,Savage Life 2,2008-02-26,3ZooCJzNMTLpmJaIRUEorI,Webbie
5q53woJL4Qf3OTEIzOzJx2,219327,Tik Tok,28,0.972,0.4,-10.044,0.599,0.0337,0.0,0.115,0.908,116.02,4wqkFXXWj1ZgrLPZckoN1s,D. P. W. H.,2022-02-11,3ZooCJzNMTLpmJaIRUEorI,Young Dro
4RkHeBEelNIvSm4pjJFKbI,322480,My Girl (feat. T.I.),33,0.788,0.751,-5.526,0.165,0.0384,0.0,0.109,0.627,146.05,4UZzO6rBo6wjM2zfuRgd3r,Best Thang Smokin' (Explicit Version),2006-06-27,3ZooCJzNMTLpmJaIRUEorI,Young Dro
2k1hwUMZfGJxkJxEGNSJ5B,268106,They Don't Really Know Bout Dro,33,0.774,0.717,-5.38,0.297,0.214,0.0,0.0761,0.656,77.973,4UZzO6rBo6wjM2zfuRgd3r,Best Thang Smokin' (Explicit Version),2006-06-27,3ZooCJzNMTLpmJaIRUEorI,Young Dro
4VCFCQHaNWZ4rz4prBAqTC,287960,"FDB (Remix) [feat. DJ Drama, French Montana, T.I. and Trinidad James]",32,0.862,0.538,-9.878,0.343,0.0207,0.0,0.151,0.704,125.035,4ho44WTRDvVrBhvFJtImDY,"FDB (Remix) [feat. DJ Drama, French Montana, T.I. and Trinidad James] - Single",2013-08-27,3ZooCJzNMTLpmJaIRUEorI,Young Dro
1pLQoF3VeG6KwNJRys3eq3,257906,You Don't Know,61,0.767,0.864,-1.847,0.133,0.0116,0.0,0.0957,0.747,85.475,03lYYd9IOnxoacrLOvoPJa,Eminem Presents The Re-Up,2006-01-01,3vDUJHQtqT3jFRZ2ECXDTi,Eminem
2OevaXsAnR718TQxqTY9yb,235755,I'm The Man (feat. Sonny Digital),44,0.789,0.463,-7.385,0.159,0.32,0.0,0.0956,0.261,97.975,34IArbyPZ3ZHtFETOmsqL7,The Kanan Tape,2016-01-22,3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks
4TY4VeLpmiNY9otITGA8sn,208386,"Beamer, Benz, Or Bentley",58,0.652,0.671,-5.376,0.315,0.00402,2.89e-05,0.598,0.518,159.963,4KcEYIKSdjco90c50InQbR,10s Hip-Hop Hits,2020-04-24,3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks
0B2ZuTLZnWQ6gz8RlNwBu1,187280,On Fire,61,0.759,0.825,-4.289,0.22,0.0923,0.00057,0.24,0.429,94.857,0Nk2ClpAEN3dLyzpKDVE2v,The Hunger For More,2004-01-01,3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks
2GlhJyZRWP3MnSXOvnovIa,240213,Hands Up,60,0.799,0.878,-2.282,0.219,0.0775,0.0,0.51,0.594,95.0,6WP2OcxKfKSpZINvLKgTLH,Rotten Apple,2006-01-01,3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks
24tp6mtoMwv9DCLVsDhl5Z,176453,Too Rich For The B*tch,42,0.85,0.423,-7.819,0.171,0.266,0.0,0.0808,0.358,128.008,34IArbyPZ3ZHtFETOmsqL7,The Kanan Tape,2016-01-22,3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks
1kSSWsWZuCcrlgVpb5yKYn,217973,Warrior Part 2,59,0.716,0.893,-2.397,0.261,0.119,0.0,0.247,0.889,172.156,0Nk2ClpAEN3dLyzpKDVE2v,The Hunger For More,2004-01-01,3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks
25YwwruYRtxe6RQdKtrZFS,278533,Karma,59,0.605,0.829,-2.377,0.444,0.0392,0.0,0.196,0.708,176.103,0Nk2ClpAEN3dLyzpKDVE2v,The Hunger For More,2004-01-01,3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks
0MjM12n2Blr3UxS083X5cQ,240066,I'm So Fly,57,0.629,0.625,-4.258,0.317,0.146,0.0,0.0756,0.789,179.666,0Nk2ClpAEN3dLyzpKDVE2v,The Hunger For More,2004-01-01,3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks
7aFTuS2dUYe9Ue0oA4pB4U,162558,Movie Scenes,45,0.65,0.426,-10.517,0.357,0.397,0.000462,0.103,0.301,114.076,0LVjPEzMEZsLAKhMh4wfcL,The Course Of The Inevitable 3: Pieces Of My Pain,2023-04-21,3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks
1xzBco0xcoJEDXktl7Jxrr,183906,Mo Bamba,81,0.729,0.625,-5.266,0.0315,0.194,0.00986,0.248,0.261,146.034,15Id9Jrqab8IwHFirdrrLp,MUDBOY,2018-10-05,2RDOrhPqAM4jzTRCEb19qX,Sheck Wes
1BzXvBpIFWJgu0P8P6xmP4,309322,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),68,0.671,0.857,-5.435,0.292,0.266,0.0,0.668,0.597,118.574,3tFjhFPqGhhLrCULnPu7Wy,D-Day: A Gangsta Grillz Mixtape,2022-03-31,2RDOrhPqAM4jzTRCEb19qX,Dreamville
6uJONCdr2rC65BNmCnTBWK,244760,GANG GANG,68,0.859,0.6,-4.63,0.301,0.071,0.0,0.353,0.568,123.017,1Sf8GsXG32t0jNrX11xqWx,JACKBOYS,2019-12-27,2RDOrhPqAM4jzTRCEb19qX,JACKBOYS
1dhO5lyN2Otv4qR0xWQXH7,147346,Live Sheck Wes,60,0.781,0.617,-7.82,0.252,0.000732,0.0467,0.158,0.506,139.973,15Id9Jrqab8IwHFirdrrLp,MUDBOY,2018-10-05,2RDOrhPqAM4jzTRCEb19qX,Sheck Wes
07AQbb8xIEj3bF082KEwJp,273746,WESPN,58,0.655,0.526,-7.216,0.239,0.472,0.00104,0.0984,0.675,161.808,15Id9Jrqab8IwHFirdrrLp,MUDBOY,2018-10-05,2RDOrhPqAM4jzTRCEb19qX,Sheck Wes
5w8wL9IpVlOerzOzOvkjvG,248053,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",54,0.785,0.726,-4.209,0.0387,0.0739,4.01e-06,0.316,0.181,119.963,2MFS6WG6jnPAgvJpV3PehR,Carte Blanche,2019-07-25,2RDOrhPqAM4jzTRCEb19qX,DJ Snake
3pqXhSXgasqhTf865mbpYi,98089,PAIN!,50,0.746,0.485,-10.318,0.227,0.056,0.68,0.114,0.351,163.06,7lxeegF1y69PXsUXWiLVvf,PAIN!,2022-11-30,2RDOrhPqAM4jzTRCEb19qX,Sheck Wes
5wIoCFiqMUXwtjKcojsKa9,156013,Losing My Mind,50,0.81,0.272,-11.374,0.163,0.239,0.785,0.0885,0.184,80.048,72GL4Ec1oLuVwP87qdYupd,Losing My Mind,2019-07-18,2RDOrhPqAM4jzTRCEb19qX,Sheck Wes
2ayvMaVf5RAXnNQwHvArB7,146666,MVP,48,0.749,0.761,-4.67,0.16,0.113,0.0,0.066,0.512,144.019,36zw4Ir1YqmiCUlhYpJuRx,MVP,2022-05-20,2RDOrhPqAM4jzTRCEb19qX,FaZe Kaysan
3Ahh4FUw5EfmjMzOBjjnwY,180800,Mindfucker,47,0.804,0.282,-10.543,0.342,0.302,8.67e-06,0.151,0.0723,151.988,15Id9Jrqab8IwHFirdrrLp,MUDBOY,2018-10-05,2RDOrhPqAM4jzTRCEb19qX,Sheck Wes
5gZYpjakt37G3c58FKcQwJ,236883,Miss The Rage (feat. Playboi Carti),76,0.581,0.877,-4.938,0.114,0.0151,0.0,0.826,0.353,77.006,4sS5IjHR0YOJQdSTQ8whWz,Trip At Knight (Complete Edition),2021-08-21,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
1W24W6jQegnNh0x5DfBBPT,91288,The Grinch,81,0.676,0.503,-6.115,0.0971,0.137,6.36e-05,0.0981,0.196,162.85,0tKX7BLXiiRgXUKYdJzjEz,A Love Letter To You 4,2019-11-22,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
4mHgYpuGHu99Mw69E83CP2,121680,Taking A Walk,77,0.767,0.538,-6.044,0.052,0.68,0.0,0.192,0.343,81.031,214f4uAY0p2KgY7Fl4fBgk,LIFE'S A TRIP,2018-08-10,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
75lcPkAkUsKWHGBlGM476R,175954,1400 / 999 Freestyle,77,0.825,0.572,-6.067,0.0864,0.0079,0.0,0.113,0.568,141.991,6qRbGZqJ3aQY8N8bcHc1ug,A Love Letter To You 3,2018-11-09,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
4apiNNK0jp9uqn3JDG9My1,256162,Dark Knight Dummo,72,0.28,0.821,-2.864,0.111,0.167,0.0,0.139,0.254,181.444,214f4uAY0p2KgY7Fl4fBgk,LIFE'S A TRIP,2018-08-10,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
3fNMgjG8yXaSam46swhz7w,177230,KNIGHT CRAWLER (feat. Juice WRLD),71,0.679,0.769,-3.539,0.24,0.0537,0.0,0.309,0.424,130.094,0F166z0TRwmSRuHBOId890,MANSION MUSIK,2023-01-20,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
7FullO2NDkyvxLuxYVKINa,283285,Excitement (feat. PARTYNEXTDOOR),70,0.443,0.536,-8.187,0.0378,0.0194,4.24e-05,0.1,0.0391,121.967,2vMi9So8GxXiqaT2zJXbQG,Pegasus,2020-10-30,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
7dH9TPjTWQ60wOJkmYay8a,174729,Blastoff (feat. Juice Wrld & Trippie Redd),67,0.761,0.517,-6.916,0.0927,0.114,0.0,0.157,0.46,147.912,2vGU0DOcfsDee0euvhl1iZ,B4 The Storm,2020-08-28,6Xgp2XMz1fhVYe7i6yNAax,Internet Money
0AICBlLzFCTpUqmAbtzB2z,143969,Love Scars,72,0.659,0.614,-7.32,0.0541,0.000404,0.0,0.123,0.26,119.405,7ae73nWyKrrH9wwGm97RIA,A Love Letter To You,2017-05-14,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
6cUHiQEECDl5m3WFGQ1GCR,247714,Rich MF (feat. Polo G & Lil Durk),70,0.756,0.698,-5.464,0.178,0.0849,0.0,0.221,0.66,77.497,4sS5IjHR0YOJQdSTQ8whWz,Trip At Knight (Complete Edition),2021-08-21,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
78QR3Wp35dqAhFEc2qAGjE,145542,Drip Too Hard (Lil Baby & Gunna),86,0.897,0.662,-6.903,0.292,0.0852,0.0,0.534,0.389,112.511,2yXnY2NiaZk9QiJJittS81,Drip Harder,2018-10-05,5f7VJjfbwm532GiveGC0ZK,Lil Baby
5BbdKBZO0TH0GhfxUfyhL9,162053,Freestyle,85,0.877,0.517,-5.426,0.0706,0.217,0.0,0.143,0.255,119.996,750APP0eKVlcgOxaZnBnVt,Too Hard,2017-12-01,5f7VJjfbwm532GiveGC0ZK,Lil Baby
577YBGuskWkVDCxZrLRB4v,154023,Pure Cocaine,85,0.964,0.487,-6.071,0.421,0.00127,6.57e-06,0.115,0.107,127.05,4iF44RCCybJtkBkMoqrLW2,Street Gossip,2018-11-30,5f7VJjfbwm532GiveGC0ZK,Lil Baby
5m0yZ33oOy0yYBtdTXuxQe,144651,Low Down,84,0.962,0.619,-5.562,0.405,0.0354,0.0,0.083,0.154,127.958,6uhEg4ASZYLIilZFCBFy1r,My Turn (Deluxe),2020-05-01,5f7VJjfbwm532GiveGC0ZK,Lil Baby
65OVbaJR5O1RmwOQx0875b,192956,Wants and Needs (feat. Lil Baby),84,0.578,0.449,-6.349,0.286,0.0618,2.17e-06,0.119,0.1,136.006,5LuoozUhs2pl3glZeAJl89,Scary Hours 2,2021-03-05,5f7VJjfbwm532GiveGC0ZK,Drake
6vN77lE9LK6HP2DewaN6HZ,142273,Yes Indeed,83,0.963,0.346,-9.309,0.53,0.0355,0.0,0.108,0.562,119.957,7yf9ZJyHRbp8sHtpDKfPpt,Harder Than Ever,2018-05-18,5f7VJjfbwm532GiveGC0ZK,Lil Baby
1IzJxbARcQrOWMZgPw1PNj,217610,Go Hard,83,0.849,0.581,-5.464,0.261,0.0178,0.0,0.092,0.274,142.015,0lvoLgzBquqlIQyVnXD2Jo,Go Hard,2023-05-03,5f7VJjfbwm532GiveGC0ZK,Lil Baby
5MPPttjfGap2C6j6eKcO6J,142417,Baby (Lil Baby feat. DaBaby),78,0.97,0.463,-7.259,0.366,0.0957,0.0,0.151,0.46,108.003,59zpaLOByFkJhc9D5Xqna9,Quality Control: Control The Streets Volume 2,2019-08-16,5f7VJjfbwm532GiveGC0ZK,Quality Control
4Iedi94TIaB2GGb1nMB68v,135959,On Me,78,0.856,0.564,-6.295,0.392,0.00327,0.0,0.134,0.483,77.972,25gJpQKgXxT5CrMitr0DQO,On Me,2020-12-04,5f7VJjfbwm532GiveGC0ZK,Lil Baby
37Nqx7iavZpotJSDXZWbJ3,221979,Girls Want Girls (with Lil Baby),78,0.767,0.438,-8.726,0.29,0.181,0.0,0.142,0.381,86.975,3SpBlxme9WbeQdI9kx7KAV,Certified Lover Boy,2021-09-03,5f7VJjfbwm532GiveGC0ZK,Drake
2dHHgzDwk4BJdRwy9uXhTO,221520,Creepin' (with The Weeknd & 21 Savage),95,0.715,0.62,-6.005,0.0484,0.417,0.0,0.0822,0.172,97.95,7txGsnDSqVMoRl6RQ9XyZP,HEROES & VILLAINS,2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin
5wG3HvLhF6Y5KTGlK0IW3J,194786,Trance (with Travis Scott & Young Thug),90,0.571,0.549,-7.38,0.404,0.18,0.0,0.168,0.447,119.497,7txGsnDSqVMoRl6RQ9XyZP,HEROES & VILLAINS,2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin
0vjeOZ3Ft5jvAi9SBFJm1j,182666,Superhero (Heroes & Villains) [with Future & Chris Brown],90,0.526,0.606,-5.3,0.259,0.152,2.36e-06,0.194,0.492,116.622,7txGsnDSqVMoRl6RQ9XyZP,HEROES & VILLAINS,2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin
2Hh3ETdQKrmSI3QS0hme7g,199920,Too Many Nights (feat. Don Toliver & with Future),89,0.684,0.671,-4.392,0.0464,0.189,2.37e-05,0.122,0.156,88.048,7txGsnDSqVMoRl6RQ9XyZP,HEROES & VILLAINS,2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin
6pcywuOeGGWeOQzdUyti6k,193591,Glock In My Lap,88,0.847,0.733,-6.439,0.16,0.00574,1.04e-05,0.151,0.202,130.029,6wTyGUWGCilBFZ837k5aRi,SAVAGE MODE II,2020-10-02,0iEtIxbK0KxaSlF7G42ZOp,21 Savage
7sO5G9EABYOXQKNPNiE9NR,172800,Ric Flair Drip (with Metro Boomin),85,0.88,0.428,-8.28,0.206,0.149,5.05e-05,0.114,0.333,100.007,0MV1yCXcNNQBfwApqAVkH0,Without Warning,2017-10-30,0iEtIxbK0KxaSlF7G42ZOp,Offset
5SWnsxjhdcEDc7LJjq9UHk,195906,Runnin,84,0.819,0.626,-4.574,0.202,0.00748,0.101,0.167,0.415,143.01,6wTyGUWGCilBFZ837k5aRi,SAVAGE MODE II,2020-10-02,0iEtIxbK0KxaSlF7G42ZOp,21 Savage
4WuOWVnAqvEQxgSRrspBgt,207306,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],84,0.671,0.658,-5.567,0.309,0.189,8.66e-05,0.147,0.257,87.933,7txGsnDSqVMoRl6RQ9XyZP,HEROES & VILLAINS,2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin
1fewSx2d5KIZ04wsooEBOz,203266,Space Cadet (feat. Gunna),83,0.901,0.464,-9.789,0.0645,0.368,1.71e-05,0.238,0.638,109.004,3IO8IPjwXuzPJnoaqkwYrj,NOT ALL HEROES WEAR CAPES (Deluxe),2018-11-06,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin
3ruoIF2UnoXdzK8mR61ebq,190331,Rich Nigga Shit (feat. Young Thug),83,0.825,0.733,-5.625,0.0969,0.349,0.0,0.112,0.62,97.974,6wTyGUWGCilBFZ837k5aRi,SAVAGE MODE II,2020-10-02,0iEtIxbK0KxaSlF7G42ZOp,21 Savage
